"record_id","collection","project_id","protocol_id","protocol_type","species_id","statprov_code","country_code","SiteCode","bcr","subnational2_code","iba_site","utm_square","survey_year","survey_month","survey_week","survey_day","breeding_rank","GlobalUniqueIdentifier","CatalogNumber","Locality","TimeCollected","CollectorNumber","FieldNumber","Remarks","ProjectCode","ProtocolType","ProtocolCode","ProtocolURL","SurveyAreaIdentifier","SamplingEventIdentifier","SamplingEventStructure","RouteIdentifier","TimeObservationsStarted","TimeObservationsEnded","DurationInHours","TimeIntervalStarted","TimeIntervalEnded","TimeIntervalsAdditive","NumberOfObservers","NoObservations","ObservationCount","ObservationDescriptor","ObservationCount2","ObservationDescriptor2","ObservationCount3","ObservationDescriptor3","ObservationCount4","ObservationDescriptor4","ObservationCount5","ObservationDescriptor5","ObservationCount6","ObservationDescriptor6","AllIndividualsReported","AllSpeciesReported","date","doy","OBJECTID","BAID","PLACE_TYPE","TYPE_DE_LI","DESC_EN","DESC_FR","Public_Inf","Shape__Are","Shape__Len","scientific_name","english_name","french_name","taxon_group","geometry"
906037432,"QCATLAS2PC",1035,NA,1,19030,"QC","CA","18XS68-XX",12,"CA.QC.ME","N/A","18TXS68",2014,6,3,17,10,"URN:catalog:QCATLAS:QCATLAS2PC:434757-BRGB","434757-BRGB","Atlas Square 18XS68","8.53333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434757",NA,"18XS68","8.53333","8.61667","0.08333333","8.53333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-17,168,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Zonotrichia albicollis","White-throated Sparrow","Bruant à gorge blanche","BIRDS",c(-72.859665, 46.77549)
906037433,"QCATLAS2PC",1035,NA,1,16540,"QC","CA","18XS68-XX",12,"CA.QC.ME","N/A","18TXS68",2014,6,3,17,10,"URN:catalog:QCATLAS:QCATLAS2PC:434757-PACL","434757-PACL","Atlas Square 18XS68","8.53333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434757",NA,"18XS68","8.53333","8.61667","0.08333333","8.53333",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-17,168,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga americana","Northern Parula","Paruline à collier","BIRDS",c(-72.859665, 46.77549)
906037434,"QCATLAS2PC",1035,NA,1,230,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,2,11,10,"URN:catalog:QCATLAS:QCATLAS2PC:434742-BECA","434742-BECA","Atlas Square 18XS58","7.5","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434742",NA,"18XS58","7.5","7.58333","0.08333333","7.5",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-11,162,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Branta canadensis","Canada Goose","Bernache du Canada","BIRDS",c(-72.925301, 46.762787)
906037435,"QCATLAS2PC",1035,NA,1,19030,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,2,11,10,"URN:catalog:QCATLAS:QCATLAS2PC:434742-BRGB","434742-BRGB","Atlas Square 18XS58","7.5","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434742",NA,"18XS58","7.5","7.58333","0.08333333","7.5",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-11,162,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Zonotrichia albicollis","White-throated Sparrow","Bruant à gorge blanche","BIRDS",c(-72.925301, 46.762787)
906037587,"QCATLAS2PC",1035,NA,1,10540,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,2,11,10,"URN:catalog:QCATLAS:QCATLAS2PC:434742-GRPI","434742-GRPI","Atlas Square 18XS58","7.5","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434742",NA,"18XS58","7.5","7.58333","0.08333333","7.5",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-11,162,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Dryocopus pileatus","Pileated Woodpecker","Grand Pic","BIRDS",c(-72.925301, 46.762787)
906037588,"QCATLAS2PC",1035,NA,1,16540,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,2,11,10,"URN:catalog:QCATLAS:QCATLAS2PC:434742-PACL","434742-PACL","Atlas Square 18XS58","7.5","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434742",NA,"18XS58","7.5","7.58333","0.08333333","7.5",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-11,162,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga americana","Northern Parula","Paruline à collier","BIRDS",c(-72.925301, 46.762787)
906037722,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS68-XX",12,"CA.QC.ME","N/A","18TXS68",2014,6,3,17,10,"URN:catalog:QCATLAS:QCATLAS2PC:434757-PACO","434757-PACO","Atlas Square 18XS68","8.53333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434757",NA,"18XS68","8.53333","8.61667","0.08333333","8.53333",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-17,168,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.859665, 46.77549)
906037957,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,2,11,10,"URN:catalog:QCATLAS:QCATLAS2PC:434778-PACO","434778-PACO","Atlas Square 18XS58","6.71667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434778",NA,"18XS58","6.71667","6.8","0.08333333","6.71667",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-11,162,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.905426, 46.772808)
906037958,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,1,2,10,"URN:catalog:QCATLAS:QCATLAS2PC:434773-PACO","434773-PACO","Atlas Square 18XS58","8.46667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434773",NA,"18XS58","8.46667","8.55","0.08333333","8.46667",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-02,153,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-73.010086, 46.761234)
906038309,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS47-XX",12,"CA.QC.CM","N/A","18TXS47",2014,6,2,16,10,"URN:catalog:QCATLAS:QCATLAS2PC:434751-PACO","434751-PACO","Atlas Square 18XS47","8.58333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS47","434751",NA,"18XS47","8.58333","8.66667","0.08333333","8.58333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-16,167,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-73.054123, 46.754395)
906038310,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434709-PACO","434709-PACO","Atlas Square 18XS68","7.16667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434709",NA,"18XS68","7.16667","7.25","0.08333333","7.16667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.805756, 46.757973)
906038340,"QCATLAS2PC",1035,NA,1,16930,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,1,2,10,"URN:catalog:QCATLAS:QCATLAS2PC:434772-PACO","434772-PACO","Atlas Square 18XS58","7.63333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434772",NA,"18XS58","7.63333","7.71667","0.08333333","7.63333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-02,153,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Seiurus aurocapilla","Ovenbird","Paruline couronnée","BIRDS",c(-72.956627, 46.763718)
906038646,"QCATLAS2PC",1035,NA,1,13900,"QC","CA","18XS57-XX",12,"CA.QC.CM","N/A","18TXS57",2014,6,2,16,10,"URN:catalog:QCATLAS:QCATLAS2PC:434791-COAM","434791-COAM","Atlas Square 18XS57","6","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS57","434791",NA,"18XS57","6","6.08333","0.08333333","6",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-16,167,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Corvus brachyrhynchos","American Crow","Corneille d'Amérique","BIRDS",c(-73.024162, 46.670689)
906038647,"QCATLAS2PC",1035,NA,1,40702,"QC","CA","18XS57-XX",12,"CA.QC.CM","N/A","18TXS57",2014,6,2,16,10,"URN:catalog:QCATLAS:QCATLAS2PC:434791-TRMI","434791-TRMI","Atlas Square 18XS57","6","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS57","434791",NA,"18XS57","6","6.08333","0.08333333","6",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-16,167,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Troglodytes hiemalis","Winter Wren","Troglodyte des forêts","BIRDS",c(-73.024162, 46.670689)
906039027,"QCATLAS2PC",1035,NA,1,16330,"QC","CA","18XS68-XX",12,"CA.QC.ME","N/A","18TXS68",2014,6,3,17,10,"URN:catalog:QCATLAS:QCATLAS2PC:434757-JAAM","434757-JAAM","Atlas Square 18XS68","8.53333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434757",NA,"18XS68","8.53333","8.61667","0.08333333","8.53333",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-17,168,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Bombycilla cedrorum","Cedar Waxwing","Jaseur d'Amérique","BIRDS",c(-72.859665, 46.77549)
906039088,"QCATLAS2PC",1035,NA,1,19400,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,2,11,10,"URN:catalog:QCATLAS:QCATLAS2PC:434778-CAPR","434778-CAPR","Atlas Square 18XS58","6.71667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434778",NA,"18XS58","6.71667","6.8","0.08333333","6.71667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-11,162,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Pheucticus ludovicianus","Rose-breasted Grosbeak","Cardinal à poitrine rose","BIRDS",c(-72.905426, 46.772808)
906039104,"QCATLAS2PC",1035,NA,1,19400,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,1,5,10,"URN:catalog:QCATLAS:QCATLAS2PC:434721-CAPR","434721-CAPR","Atlas Square 18XS67","6.05","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","434721",NA,"18XS67","6.05","6.13333","0.08333333","6.05",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-05,156,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Pheucticus ludovicianus","Rose-breasted Grosbeak","Cardinal à poitrine rose","BIRDS",c(-72.810577, 46.750729)
906039325,"QCATLAS2PC",1035,NA,1,14960,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,2,11,10,"URN:catalog:QCATLAS:QCATLAS2PC:434778-ROCD","434778-ROCD","Atlas Square 18XS58","6.71667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434778",NA,"18XS58","6.71667","6.8","0.08333333","6.71667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-11,162,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Regulus satrapa","Golden-crowned Kinglet","Roitelet à couronne dorée","BIRDS",c(-72.905426, 46.772808)
906039439,"QCATLAS2PC",1035,NA,1,14960,"QC","CA","18XS57-XX",12,"CA.QC.CM","N/A","18TXS57",2014,6,2,16,10,"URN:catalog:QCATLAS:QCATLAS2PC:434791-ROCD","434791-ROCD","Atlas Square 18XS57","6","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS57","434791",NA,"18XS57","6","6.08333","0.08333333","6",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-16,167,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Regulus satrapa","Golden-crowned Kinglet","Roitelet à couronne dorée","BIRDS",c(-73.024162, 46.670689)
906039576,"QCATLAS2PC",1035,NA,1,16580,"QC","CA","18XS47-XX",12,"CA.QC.CM","N/A","18TXS47",2014,6,2,16,10,"URN:catalog:QCATLAS:QCATLAS2PC:434751-PATC","434751-PATC","Atlas Square 18XS47","8.58333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS47","434751",NA,"18XS47","8.58333","8.66667","0.08333333","8.58333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-16,167,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga magnolia","Magnolia Warbler","Paruline à tête cendrée","BIRDS",c(-73.054123, 46.754395)
906039577,"QCATLAS2PC",1035,NA,1,16580,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434709-PATC","434709-PATC","Atlas Square 18XS68","7.16667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434709",NA,"18XS68","7.16667","7.25","0.08333333","7.16667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga magnolia","Magnolia Warbler","Paruline à tête cendrée","BIRDS",c(-72.805756, 46.757973)
906039598,"QCATLAS2PC",1035,NA,1,14280,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,1,2,10,"URN:catalog:QCATLAS:QCATLAS2PC:434772-METN","434772-METN","Atlas Square 18XS58","7.63333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434772",NA,"18XS58","7.63333","7.71667","0.08333333","7.63333",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-02,153,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Poecile atricapillus","Black-capped Chickadee","Mésange à tête noire","BIRDS",c(-72.956627, 46.763718)
906039599,"QCATLAS2PC",1035,NA,1,16580,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,1,2,10,"URN:catalog:QCATLAS:QCATLAS2PC:434772-PATC","434772-PATC","Atlas Square 18XS58","7.63333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434772",NA,"18XS58","7.63333","7.71667","0.08333333","7.63333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-02,153,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga magnolia","Magnolia Warbler","Paruline à tête cendrée","BIRDS",c(-72.956627, 46.763718)
906039669,"QCATLAS2PC",1035,NA,1,10540,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,1,2,10,"URN:catalog:QCATLAS:QCATLAS2PC:434772-GRPI","434772-GRPI","Atlas Square 18XS58","7.63333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434772",NA,"18XS58","7.63333","7.71667","0.08333333","7.63333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-02,153,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Dryocopus pileatus","Pileated Woodpecker","Grand Pic","BIRDS",c(-72.956627, 46.763718)
906039670,"QCATLAS2PC",1035,NA,1,16540,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,1,2,10,"URN:catalog:QCATLAS:QCATLAS2PC:434772-PACL","434772-PACL","Atlas Square 18XS58","7.63333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434772",NA,"18XS58","7.63333","7.71667","0.08333333","7.63333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-02,153,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga americana","Northern Parula","Paruline à collier","BIRDS",c(-72.956627, 46.763718)
906039770,"QCATLAS2PC",1035,NA,1,14280,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,2,11,10,"URN:catalog:QCATLAS:QCATLAS2PC:434778-METN","434778-METN","Atlas Square 18XS58","6.71667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434778",NA,"18XS58","6.71667","6.8","0.08333333","6.71667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-11,162,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Poecile atricapillus","Black-capped Chickadee","Mésange à tête noire","BIRDS",c(-72.905426, 46.772808)
906039771,"QCATLAS2PC",1035,NA,1,16580,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2014,6,2,11,10,"URN:catalog:QCATLAS:QCATLAS2PC:434790-PATC","434790-PATC","Atlas Square 18XS58","9.15","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","434790",NA,"18XS58","9.15","9.23333","0.08333333","9.15",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-11,162,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga magnolia","Magnolia Warbler","Paruline à tête cendrée","BIRDS",c(-72.941017, 46.770649)
906039802,"QCATLAS2PC",1035,NA,1,16480,"QC","CA","18XS47-XX",12,"CA.QC.CM","N/A","18TXS47",2014,6,2,16,10,"URN:catalog:QCATLAS:QCATLAS2PC:434751-PAJG","434751-PAJG","Atlas Square 18XS47","8.58333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS47","434751",NA,"18XS47","8.58333","8.66667","0.08333333","8.58333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-16,167,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Leiothlypis ruficapilla","Nashville Warbler","Paruline à joues grises","BIRDS",c(-73.054123, 46.754395)
906039803,"QCATLAS2PC",1035,NA,1,41384,"QC","CA","18XS47-XX",12,"CA.QC.CM","N/A","18TXS47",2014,6,2,16,10,"URN:catalog:QCATLAS:QCATLAS2PC:434751-VIYR","434751-VIYR","Atlas Square 18XS47","8.58333","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS47","434751",NA,"18XS47","8.58333","8.66667","0.08333333","8.58333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-16,167,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Vireo olivaceus","Red-eyed Vireo","Viréo aux yeux rouges","BIRDS",c(-73.054123, 46.754395)
906039804,"QCATLAS2PC",1035,NA,1,230,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434709-BECA","434709-BECA","Atlas Square 18XS68","7.16667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434709",NA,"18XS68","7.16667","7.25","0.08333333","7.16667",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Branta canadensis","Canada Goose","Bernache du Canada","BIRDS",c(-72.805756, 46.757973)
906039805,"QCATLAS2PC",1035,NA,1,19030,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434709-BRGB","434709-BRGB","Atlas Square 18XS68","7.16667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434709",NA,"18XS68","7.16667","7.25","0.08333333","7.16667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Zonotrichia albicollis","White-throated Sparrow","Bruant à gorge blanche","BIRDS",c(-72.805756, 46.757973)
906039806,"QCATLAS2PC",1035,NA,1,10540,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434709-GRPI","434709-GRPI","Atlas Square 18XS68","7.16667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434709",NA,"18XS68","7.16667","7.25","0.08333333","7.16667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Dryocopus pileatus","Pileated Woodpecker","Grand Pic","BIRDS",c(-72.805756, 46.757973)
906039807,"QCATLAS2PC",1035,NA,1,16540,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:434709-PACL","434709-PACL","Atlas Square 18XS68","7.16667","2103",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","434709",NA,"18XS68","7.16667","7.25","0.08333333","7.16667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga americana","Northern Parula","Paruline à collier","BIRDS",c(-72.805756, 46.757973)
