"point_id","ed","np","pland_needleleaf","pland_broadleaf","pland_mixed forest","pland_shrubland","pland_grassland","pland_wetland","pland_barren","pland_urban","pland_water"
172,139.052661131833,277,3.97064131873421,45.2773432799904,34.171579833955,2.26206232703646,0.0842257249428468,NA,NA,0.0962579713632535,14.1378895439779
104,130.523780854907,231,30.9211318482842,6.05659241420831,58.8440698374473,0.830824804334738,0.349187236604455,NA,NA,0.614087898856111,2.3841059602649
105,126.947882866643,182,24.6725153226776,11.4168970075712,55.5942795337099,0.336498017065257,0.312462444417738,NA,NA,0.624924888835476,7.04242278572287
173,115.779757604944,245,10.149289670118,6.80231158198893,72.8870695882495,1.89019985552613,0.529737539128341,NA,0.0120394895256441,2.25138454129545,5.47796773416807
233,144.133317309618,191,30.8136041341185,5.46809277731042,55.3298882345872,0.781156111044346,0.0961422905900733,NA,NA,0.781156111044346,6.72996034130513
174,143.812039705411,282,8.28530259365994,30.7516810758886,50.1320845341018,2.18539865513929,0.660422670509126,NA,NA,0.0720461095100865,7.91306436119116
175,157.429622520793,354,7.01775431861804,24.5561420345489,45.8013435700576,3.85076775431862,0.587811900191939,0.0359884836852207,NA,0.0479846449136276,18.102207293666
176,143.189102564103,299,3.84615384615385,28.28125,33.9302884615385,3.60576923076923,0.240384615384615,NA,NA,0.877403846153846,29.21875
177,135.694277711084,219,15.5102040816327,9.74789915966387,64.6218487394958,0.240096038415366,0.336134453781513,0.0600240096038415,NA,0.0360144057623049,9.44777911164466
178,141.246338429437,311,4.36980859516071,21.4397496087637,37.5346093655953,3.80402070542916,0.0722282412423258,NA,NA,0.613940050559769,32.1656434332491
179,123.250310833033,198,9.57766815064373,29.202262062327,59.5114907953315,0.794128263746841,0.264709421248947,NA,NA,0.0120322464204067,0.637709060281554
106,127.093121310685,182,25.0331285387303,11.3480303577882,58.4266955788459,0.493916395614986,0.31321527526804,NA,NA,0.518009878327912,3.86700397542465
63,110.522938723131,170,49.5428296438884,1.20307988450433,36.2487969201155,0.0360923965351299,NA,0.0360923965351299,NA,0.529355149181906,12.4037536092397
234,141.658638407193,237,23.4104046242775,8.91136801541426,49.0366088631985,0.529865125240848,0.16859344894027,NA,NA,1.10789980732177,16.8352601156069
